токен,класс,в тексте,в выборке,до ближайшего,текст
.,сток,13,8,0.027645748067330684,52
!,пункт,4,3,0.47576808682953714,52
Ġthings,смысл-част,1,1,0.6191000165902583,52
Ġin,служ,2,2,0.48608315590894546,52
Ġk,смысл-част,4,2,0.26866045102524244,52
:,пункт,3,3,0.6136992851713086,52
Ġdishes,смысл-редк,2,2,0.4222027874836808,52
Ġsqueeze,смысл-редк,1,1,0.7086167716365814,52
and,подслово,1,1,0.7328596171427905,52
Ġwhen,служ,1,1,0.8171287214721857,52
Ġthey,служ,3,2,0.1880150340353742,52
...,пункт,2,1,0.8250916483772467,52
Ġget,смысл-част,1,1,0.7086792637787358,52
Ġyou,служ,6,4,0.3213748998728208,52
I,подслово,1,1,0.6401671708070497,52
Ġwas,служ,5,3,0.3313308806210918,52
",",пункт,18,12,0.2640749021660356,52
my,подслово,2,2,0.6929011892185282,52
Ġlemon,смысл-редк,1,1,0.6506184838033142,52
Ġdessert,смысл-редк,2,2,0.5240271730293197,52
This,подслово,1,1,0.7555825663436461,52
Ġabout,служ,1,1,0.743998892675759,52
Ġm,служ,1,1,0.7882598865732535,52
K,подслово,1,1,0.668546754332036,52
Ġyour,служ,1,1,0.518299464206643,52
Ġwhich,служ,2,1,0.8645762756631253,52
",",пункт,18,12,0.39958792419878975,52
!,пункт,4,3,0.457142922220249,52
Ġthe,служ,7,3,0.2699504576616296,52
Ġto,служ,7,4,0.5835138016445007,52
ĠKar,смысл-редк,1,1,0.5947798381959913,52
Ġout,служ,4,2,0.429470903910819,52
Ġout,служ,4,2,0.429470903910819,52
Ġwith,служ,3,1,0.75065447548282,52
et,подслово,3,2,0.48494543318741007,52
Ġp,смысл-част,2,2,0.5145574419629335,52
Ġof,служ,7,3,0.46810122735358967,52
Ġsa,смысл-редк,1,1,0.6626240382622204,52
Ġcome,смысл-част,1,1,0.5988420889910328,52
Ġwould,служ,2,1,0.7626576409099313,52
Ġhoney,смысл-редк,1,1,0.6756125683370658,52
Ġthat,служ,5,3,0.37985036433176467,52
Ġmenu,смысл-редк,1,1,0.6743847869014332,52
Ġline,смысл-част,2,2,0.41930398423849896,52
Ġhad,служ,4,3,0.4045937249517143,52
Ġ(,пункт,2,2,0.28740433649065994,52
Ġcheese,смысл-редк,1,1,0.6756125683370658,52
"),",пункт,1,1,0.7480089463346912,52
Ġdishes,смысл-редк,2,2,0.4222027874836808,52
Ġbuff,смысл-редк,3,1,0.7569558169076983,52
.,пункт,13,8,0.3818487660360313,52
Ġwant,смысл-част,1,1,0.7909451929389069,52
Ġdessert,смысл-редк,2,2,0.5240271730293197,52
.,пункт,13,8,0.286962434166487,52
Ġballs,смысл-редк,1,1,0.6268863142963567,52
Ġand,служ,6,2,0.43552900209185674,52
ree,подслово,1,1,0.7422217282816936,52
Ġwas,служ,5,3,0.3313308806210918,52
Ġcheck,смысл-част,2,1,0.6118165408035097,52
",",пункт,18,12,0.3182181670770873,52
!,пункт,4,3,0.457142922220249,52
Ġ-,пункт,2,1,0.8767886121055448,52
Ġthe,служ,7,3,0.2699504576616296,52
oo,подслово,2,1,0.620783494270751,52
i,подслово,3,2,0.7476220160704908,52
Ġhad,служ,4,3,0.2289892722119497,52
ay,подслово,1,1,0.7707852459143213,52
Ġthese,служ,1,1,0.5783860977070128,52
Ġal,смысл-редк,1,1,0.7315463949107084,52
Ġadvent,смысл-редк,1,1,0.894087628883724,52
i,подслово,3,2,0.7618833567958406,52
Ġhad,служ,4,3,0.2289892722119497,52
",",пункт,18,12,0.4006399367352686,52
).,пункт,1,1,0.7526359198253282,52
Ġrice,смысл-редк,2,1,0.7344343096312319,52
ful,подслово,1,1,0.7035947882986731,52
what,подслово,1,1,0.7671189439752104,52
Ġ10,пункт,1,1,0.585286446776307,52
:,пункт,3,3,0.3750989761362843,52
Ġcome,смысл-част,1,1,0.6026005139433628,52
Ġ20,пункт,1,1,0.5889597944355053,52
Ġday,смысл-част,1,1,0.6820881981794507,52
Ġserver,смысл-редк,2,2,0.4606396168740226,52
Ġthough,служ,1,1,0.7665783565643267,52
Ġif,служ,2,1,0.8158373508743157,52
Ġrice,смысл-редк,2,1,0.7863348994044255,52
Ġgood,смысл-част,1,1,0.6769853291653991,52
ĠNext,смысл-редк,1,1,0.9058969792901458,52
Ġlow,смысл-част,1,1,0.7378575170895514,52
ĠI,служ,7,5,0.3445456306674606,52
Ġna,смысл-редк,2,1,0.7210363030258841,52
.,пункт,13,7,0.35064003081039585,52
Ġall,служ,1,1,0.7164274604961474,52
Ġfor,служ,4,3,0.45032542737276554,52
Ġm,служ,1,1,0.7932071267240074,52
",",пункт,18,11,0.3160125833293596,52
Ġwill,служ,1,1,0.7587304699636215,52
Ġmeat,смысл-редк,2,1,0.6786173294316895,52
Ġto,служ,7,3,0.3928961744626923,52
Ġother,служ,3,1,0.7245341167574886,52
Ġwith,служ,3,1,0.7783989990474934,52
Ġbuff,смысл-редк,3,2,0.5145202267395692,52
Ġdefinitely,смысл-редк,1,1,0.7631227104823047,52
out,подслово,1,1,0.749354300745924,52
Ġpudding,смысл-редк,1,1,0.6748679910434343,52
Ġdo,служ,1,1,0.8045823529417226,52
Ġon,служ,2,1,0.770010417568234,52
ĠPlace,смысл-редк,1,1,0.8627782664983551,52
",",пункт,18,11,0.3932116440263407,52
Ġserving,смысл-редк,1,1,0.701864768686205,52
Ġ(,пункт,2,1,0.7873593709947692,52
Ġbring,смысл-част,1,1,0.6026005139433628,52
...,пункт,2,1,0.8302700503236513,52
Ġtheir,служ,2,1,0.6294985853835592,52
ĠY,смысл-част,2,1,0.8815463343774337,52
Ġcheck,смысл-част,2,2,0.41644127185536883,52
Ġme,служ,3,1,0.6443955174690046,52
Ġk,смысл-част,4,3,0.310967394883634,52
Ġtoday,смысл-част,1,1,0.6820881981794507,52
Ġthe,служ,7,3,0.38461636533565274,52
Ġare,служ,1,1,0.8217067820620596,52
ĠTheir,служ,1,1,0.6539710589390569,52
Ġyou,служ,6,4,0.3623969641692375,52
Ġsome,служ,1,1,0.736026454539269,52
Ġdelicate,смысл-редк,1,1,0.6229430838115683,52
Ġmuch,служ,1,1,0.7817225486148928,52
ĠThey,служ,1,1,0.6614385977129558,52
Ġgul,смысл-редк,1,1,0.6704055453989947,52
Ġthis,служ,3,1,0.5944035696065466,52
Ġeat,смысл-част,2,1,0.7031354421655377,52
!,пункт,4,2,0.5088325252754761,52
Ġmenu,смысл-редк,1,1,0.6377482612518311,52
I,подслово,1,1,0.6441849583217474,52
).,пункт,1,1,0.7573595784877601,52
an,подслово,2,1,0.7386440554032939,52
Ġsoaked,смысл-редк,1,1,0.7529849122308088,52
Ġvery,служ,1,1,0.7273313592263713,52
Ġfriend,смысл-част,1,1,0.6960163059193017,52
Ġ2,пункт,2,2,0.3761111346619578,52
Ġconstantly,смысл-редк,1,1,0.693219593078533,52
heer,подслово,5,3,0.33224669711386795,52
heer,подслово,5,3,0.3621651060170776,52
ĠDel,смысл-редк,1,1,0.7887081588615944,52
Ġdessert,смысл-редк,2,2,0.5273160480750445,52
ĠSo,служ,1,1,0.7203213643379011,52
Ġtum,смысл-редк,1,1,0.8313672373441692,52
s,подслово,1,1,0.7611637191561359,52
Ġabout,служ,1,1,0.7393290971421966,52
ay,подслово,1,1,0.8158923462117433,52
Ġknow,смысл-част,1,1,0.7898549257186074,52
Ġthe,сток,7,3,0.03391789410482859,52
Ġlunch,смысл-редк,1,1,0.6377482612518311,52
Ġover,служ,1,1,0.7472596785263362,52
Ġ10,пункт,1,1,0.5889597944355053,52
Ġal,смысл-редк,1,1,0.7361376924747323,52
Ġmy,служ,2,1,0.6294985853835592,52
"),",пункт,1,1,0.7573595784877601,52
Ġof,служ,7,6,0.29014228106101164,52
Ġahead,смысл-редк,1,1,0.7004146852015204,52
Ġmany,служ,1,1,0.8589234563863697,52
Ġto,служ,7,3,0.5939654533705551,52
Ġback,смысл-част,1,1,0.6527357733091067,52
Ġ2,пункт,2,2,0.3761111346619578,52
Ġinstead,смысл-част,1,1,0.8685111672694147,52
Ġplace,смысл-част,1,1,0.7788031087225696,52
Ġwas,служ,5,2,0.5496725807117847,52
ĠThe,служ,3,3,0.2848678883612412,52
Ġhad,служ,4,4,0.4209355682968779,52
ango,подслово,1,1,0.6432663454861248,52
Ġfor,служ,4,3,0.37450653652729227,52
Ġout,служ,4,1,0.6613492497268171,52
Ġhad,служ,4,4,0.2304264440646285,52
ĠI,служ,7,5,0.3445456306674606,52
Ġmyself,служ,1,1,0.7759842185908248,52
Ġwould,служ,2,1,0.7674441974335559,52
Ġand,служ,6,2,0.31543466499938067,52
ĠAside,смысл-редк,1,1,0.8752717177893888,52
Ġserver,смысл-редк,2,2,0.4606396168740226,52
Ġbowls,смысл-редк,1,1,0.701864768686205,52
",",пункт,18,11,0.4673391176044236,52
?,пункт,1,1,0.6250378789629765,52
Ġwhen,служ,1,1,0.822257146865967,52
ĠTraditional,смысл-редк,1,1,0.6229430838115683,52
Ġeasily,смысл-редк,2,2,0.5993631217130432,52
",",пункт,18,11,0.31977166760797865,52
Ġdishes,смысл-редк,2,1,0.7166063979337257,52
heer,подслово,5,3,0.33224669711386795,52
i,подслово,3,1,0.6971057935846936,52
Ġa,служ,7,3,0.48250187524600874,52
mil,подслово,1,1,0.8936843271850168,52
Ġget,смысл-част,1,1,0.6841152038286626,52
.,пункт,13,7,0.30706356047846345,52
.,сток,13,7,0.040583457303296586,52
un,подслово,1,1,0.6626945031033125,52
Ġof,служ,7,6,0.29014228106101164,52
ora,подслово,1,1,0.6778731506471374,52
Ġcan,служ,1,1,0.7669374549127659,52
Ġonions,смысл-редк,1,1,0.6200270101103046,52
Ġis,служ,1,1,0.7688169963651027,52
Ġk,смысл-част,4,3,0.2878312338315151,52
.,сток,13,7,0.040583457303296586,52
Ġjam,смысл-редк,1,1,0.6704055453989947,52
Ġwas,служ,5,2,0.5496725807117847,52
Ġcheck,смысл-част,2,2,0.41644127185536883,52
Ġwhite,смысл-редк,1,1,0.6200270101103046,52
Ġk,смысл-част,4,3,0.2878312338315151,52
",",пункт,18,11,0.3437452413071904,52
ron,подслово,1,1,0.6626945031033125,52
ard,подслово,1,1,0.6432663454861248,52
Ġmade,смысл-част,1,1,0.7212392676451124,52
urous,подслово,1,1,0.8143482509917837,52
This,подслово,1,1,0.7626147036373463,52
.,пункт,13,7,0.28876345449017504,52
Ġeasily,смысл-редк,2,2,0.5993631217130432,52
Ġsqueeze,смысл-редк,1,1,0.7130641593621933,52
Ġkar,смысл-редк,1,1,0.6780024771052904,52
Ġindicating,смысл-редк,1,1,0.7278635182097442,52
Ġto,служ,7,3,0.3928961744626923,52
Ġof,служ,7,6,0.41042837022572043,52
ĠThe,служ,3,3,0.2848678883612412,52
.,пункт,13,7,0.28876345449017504,52
Ġcost,смысл-част,1,1,0.7648073080617971,52
Ġlemon,смысл-редк,1,1,0.6547018653640417,52
Ġplease,смысл-част,1,1,0.7317650125768398,52
",",пункт,18,11,0.4020957994008966,52
Ġso,служ,2,1,0.7203213643379011,52
!,пункт,4,2,0.5088325252754761,52
Ġdessert,смысл-редк,2,2,0.5273160480750445,52
Ġfrom,служ,2,1,0.8520500874260599,52
Ġyou,служ,6,4,0.3501569380932896,52
Ġhere,служ,1,1,0.7353836178530931,52
ing,подслово,1,1,0.7278635182097442,52
",",пункт,18,11,0.39385135876500016,52
Ġof,служ,7,6,0.35835981482592694,52
ĠI,служ,7,5,0.3955390879247226,52
Ġgo,смысл-част,1,1,0.7432113211393646,52
ak,подслово,1,1,0.7872428846670213,52
Ġa,служ,7,3,0.47676508781540977,52
ahi,подслово,2,1,0.6778731506471374,52
Ġbas,смысл-редк,1,1,0.6646542454405517,52
Ġand,служ,6,2,0.31543466499938067,52
Ġlike,смысл-част,2,2,0.7512430369169749,52
Ġfeel,смысл-част,1,1,0.7751868687729464,52
Ġfor,служ,4,3,0.37450653652729227,52
Ġitems,смысл-редк,1,1,0.721158555570837,52
Ġpiece,смысл-редк,2,1,0.8196001466584325,52
Ġa,служ,7,3,0.47676508781540977,52
Ġbuff,смысл-редк,3,2,0.5145202267395692,52
Ġclose,смысл-част,1,1,0.7428563358754542,52
Ġhad,служ,4,4,0.407133017328402,52
Ġof,служ,7,6,0.35835981482592694,52
Ġthat,служ,5,1,0.7681106854746724,52
ĠI,служ,7,5,0.38126093707240083,52
Ġof,сток,7,6,0.04840071627543475,52
",",пункт,18,11,0.3160125833293596,52
Ġlike,смысл-част,2,2,0.7512430369169749,52
Ġgets,смысл-част,1,1,0.6841152038286626,52
ĠI,служ,7,5,0.3955390879247226,52
Ġthese,служ,1,1,0.5944035696065466,52
.,сток,13,7,0.03391789410482859,52
",",пункт,18,11,0.31977166760797865,52
K,подслово,1,1,0.629147847771151,52
ĠThe,служ,3,3,0.41126802802655904,52
Ġjust,служ,1,1,0.7776455702050509,52
ff,подслово,1,1,0.7208846907271674,52
",",пункт,18,11,0.3932116440263407,52
Ġawesome,смысл-редк,2,1,0.6595164355622827,52
Ġyou,служ,6,4,0.41400034174463335,52
Ġtime,смысл-част,2,1,0.7944366720269649,52
Ġhad,служ,4,4,0.2304264440646285,52
Ġsa,смысл-редк,1,1,0.6646542454405517,52
Ġyou,служ,6,4,0.3501569380932896,52
Ġhoney,смысл-редк,1,1,0.7471823167667828,52
Ġalso,служ,1,1,0.764658264458855,52
Ġthe,служ,7,3,0.38461636533565274,52
",",пункт,18,11,0.3537799710115226,52
Ġhe,служ,1,1,0.6879597193528831,52
k,подслово,1,1,0.7041385963951222,52
Ġthere,служ,1,1,0.7567375351526145,52
Ġnormally,смысл-редк,1,1,0.733468321423135,52
Ġmedications,смысл-редк,1,1,0.5863752813699992,53
Ġcharacteristics,смысл-редк,1,1,0.8141464547578752,53
Ġdrug,смысл-редк,11,7,0.3196296168923665,53
Ġreferred,смысл-редк,2,2,0.448299138249273,53
arm,подслово,1,1,0.9028686200412133,53
Ġaffinity,смысл-редк,2,1,0.7114111447237571,53
Ġand,служ,9,3,0.49369249778385277,53
Ġis,служ,7,5,0.4481029412961339,53
",",пункт,21,12,0.3307544160729045,53
Ġbiom,смысл-редк,3,1,0.7665125742764362,53
Ġthe,служ,12,8,0.4150349881074932,53
Ġaccurate,смысл-редк,1,1,0.7521954133025801,53
Ġoften,служ,2,2,0.7891259206742944,53
-,пункт,5,3,0.22120548855959113,53
Ġdesign,смысл-редк,15,8,0.2705844826960315,53
.,сток,13,9,0.187094351549666,53
Ġof,служ,12,8,0.35320040070322667,53
Ġof,служ,12,8,0.3978911655678098,53
Ġthese,служ,1,1,0.7513988810717851,53
Ġthe,сток,12,8,0.0446955097009673,53
Ġthat,служ,5,2,0.27381144329200185,53
",",сток,21,12,0.01843179308374504,53
Ġfor,служ,2,1,0.6535397648122943,53
Ġstructure,смысл-редк,2,1,0.7467469283841228,53
Ġwith,служ,4,1,0.7938141159189346,53
Ġto,служ,14,7,0.3934024826773488,53
Ġinvent,смысл-редк,1,1,0.7969891787272253,53
Ġmarketed,смысл-редк,1,1,0.7625964710677183,53
Ġof,служ,12,8,0.45617119747656015,53
Ġdrug,смысл-редк,11,7,0.18742375520333077,53
Ġto,служ,14,7,0.6016213150048443,53
Ġtoxic,смысл-редк,1,1,0.8633804031666978,53
Ġknowledge,смысл-част,2,2,0.26869386055775196,53
Ġmolecule,смысл-редк,2,2,0.3163810372893018,53
Ġthe,сток,12,8,0.01843179308374504,53
rition,подслово,1,1,0.7801425161755088,53
-,пункт,5,3,0.22120548855959113,53
ĠThe,служ,1,1,0.6792661176310109,53
Ġduring,служ,2,2,0.3866298276559123,53
D,подслово,1,1,0.8263145104300987,53
Ġto,служ,14,7,0.3950919255603313,53
Ġdesign,смысл-редк,15,8,0.33515736434706483,53
Ġdesign,смысл-редк,15,8,0.2705844826960315,53
Ġsuch,служ,2,1,0.8920494527751683,53
Ġduring,служ,2,2,0.3866298276559123,53
Ġrational,смысл-редк,3,2,0.47242584744158445,53
-,пункт,5,3,0.3593424661013871,53
Ġto,служ,14,7,0.555592176153273,53
Ġfinding,смысл-редк,1,1,0.724069639929831,53
Ġbiological,смысл-редк,1,1,0.6846185734680917,53
Ġthe,служ,12,8,0.31951418103027107,53
).,пункт,1,1,0.6252146538949129,53
ĠIn,служ,2,2,0.4896031360253799,53
Ġdesign,смысл-редк,15,8,0.3317898165868272,53
Ġ(,пункт,2,2,0.3561600941136292,53
Ġas,служ,5,2,0.4420689825316223,53
Ġdesign,смысл-редк,15,8,0.29334900396881564,53
Ġmodeling,смысл-редк,2,2,0.48189627895632076,53
Ġin,служ,7,4,0.4458863184024574,53
",",пункт,21,12,0.518968490470665,53
.,пункт,13,9,0.24836517395090205,53
Ġon,служ,4,4,0.3513405606219117,53
Ġdesign,смысл-редк,15,8,0.44777220901880227,53
Ġto,служ,14,7,0.3436968712247262,53
rug,подслово,1,1,0.5450479213548389,53
Ġas,служ,5,2,0.4420689825316223,53
Ġmodeling,смысл-редк,2,2,0.48189627895632076,53
Ġshape,смысл-редк,1,1,0.8408543759914233,53
Ġof,служ,12,8,0.26392318026047074,53
Ġligand,смысл-редк,2,2,0.492471497579854,53
Ġcomputer,смысл-част,2,1,0.7684065554199941,53
Ġtightly,смысл-редк,1,1,0.7155990822011786,53
Ġother,служ,2,1,0.8054860300052812,53
Ġnot,служ,1,1,0.7762763417783076,53
Ġare,служ,7,3,0.34178097733126,53
Ġespecially,смысл-част,2,2,0.722037993448513,53
.,пункт,13,9,0.24836517395090205,53
",",пункт,21,12,0.4229792755788765,53
.,пункт,13,9,0.31137010127258535,53
Ġon,служ,4,4,0.3262168627891313,53
Ġthe,служ,12,8,0.3472508285210753,53
Ġon,служ,4,4,0.3262168627891313,53
Ġfocused,смысл-редк,1,1,0.6158140934288643,53
Ġis,служ,7,5,0.38168901361843366,53
Ġ(,пункт,2,2,0.3561600941136292,53
Ġpatient,смысл-редк,1,1,0.7986894153770105,53
Ġthe,служ,12,8,0.31951418103027107,53
Ġbeing,служ,1,1,0.6666430209707309,53
Ġprediction,смысл-редк,1,1,0.6906846597230275,53
Ġprocess,смысл-част,2,2,0.4750226053253725,53
Ġthe,служ,12,8,0.46937588323068824,53
Ġto,служ,14,7,0.3436968712247262,53
",",пункт,21,12,0.38238954382684764,53
Ġprofiles,смысл-редк,1,1,0.7897510472452725,53
Ġan,служ,3,3,0.5169925958323524,53
Ġdrug,смысл-редк,11,7,0.3250206477178461,53
Ġtechniques,смысл-редк,3,1,0.7078951077629374,53
Ġsense,смысл-част,1,1,0.8190432204880217,53
Ġincreasingly,смысл-редк,2,2,0.6285470293652778,53
.,пункт,13,9,0.2737180867679832,53
a,подслово,1,1,0.9651261716175409,53
Ġreferred,смысл-редк,2,2,0.448299138249273,53
Ġinvolves,смысл-редк,1,1,0.846406217091515,53
",",пункт,21,12,0.3275368631996361,53
Ġdrug,смысл-редк,11,7,0.2619596348219054,53
Ġlead,смысл-част,1,1,0.7699029257360465,53
",",пункт,21,12,0.3219823587616198,53
Ġhalf,смысл-част,1,1,0.6776390646963361,53
Ġa,служ,8,3,0.45636989551305,53
Ġa,служ,8,3,0.31750049871130454,53
Ġcommonly,смысл-редк,1,1,0.7910364639563335,53
",",сток,21,12,0.09833890813245053,53
Ġearly,смысл-част,2,2,0.5668590327627896,53
",",пункт,21,12,0.3275368631996361,53
ive,подслово,1,1,0.7804958852542634,53
aceuticals,подслово,1,1,0.6426015795556925,53
Ġprotein,смысл-редк,2,1,0.6846185734680917,53
Ġdifficult,смысл-част,1,1,0.798491840753921,53
Ġhave,служ,1,1,0.5643285657588205,53
Ġside,смысл-част,1,1,0.6542008520483551,53
Ġantibodies,смысл-редк,1,1,0.5764556944284771,53
Ġsmall,смысл-част,2,1,0.7779597330251725,53
Ġdrug,смысл-редк,11,7,0.3250206477178461,53
