согласие,текст,условие,токен,класс,k,logp,PMI,смещение,cos дом,до центра,черешок,лист,длинный лист
,28,перемешивание,Ġcompare,смысл-редк,1,-26.976268768310547,-16.581121730997182,,,0.6578038603951898,0.7290268445908057,1,0
,28,перемешивание,H,подслово,1,-5.825140476226807,2.793514563989291,0.5701157032526012,0.8568692803382874,0.6942275394924967,0.7379188899802404,0,0
,28,перемешивание,chter,подслово,1,-15.655527114868164,-3.961097093424538,,,0.7541623784989171,0.7454325663324195,1,0
0.5358247756958008,28,перемешивание,0,пункт,2,-9.377708435058594,-1.3553507494125228,0.6101831641978923,0.8471882939338684,0.9300636245162359,0.9159670369860716,0,0
0.6398965120315552,28,перемешивание,Ġwith,служ,3,-4.102002143859863,1.154143036685702,0.6390190896315809,0.8355514407157898,0.7646327343766822,0.4886760183655499,1,0
,28,перемешивание,ĠOnly,служ,1,-12.347176551818848,-1.6335757833869486,0.6217653220496657,0.8381677269935608,0.6311079047480499,0.7068540681341288,0,0
0.5818527936935425,28,перемешивание,Ġvoid,смысл-редк,6,-15.137306213378906,-4.646848996261216,0.6059827371848759,0.8380417227745056,0.6070406721185412,0.45291802887228677,1,0
,28,перемешивание,jas,подслово,1,-24.397132873535156,-12.297237743983366,,,0.6862898504222719,0.7985637211704396,1,1
,28,перемешивание,r,подслово,1,-0.06999191641807556,8.392317053407329,0.47079982166513296,0.9028941988945007,0.6699504486590587,0.8334364154683684,0,0
0.5035198926925659,28,перемешивание,Ġover,служ,2,-11.267386436462402,-4.432768819380448,0.6315378106704472,0.8245759606361389,0.5983893735638149,0.8146891205315823,0,0
,28,перемешивание,Ġpaper,смысл-част,1,-17.200565338134766,-9.211544072756286,0.7657596488891076,0.7133539319038391,0.6642239987326909,0.7431749774547334,1,0
0.7853275537490845,28,перемешивание,Ġ+,пункт,2,-7.225337982177734,2.5719720543800104,0.5220889720742699,0.891107976436615,0.7788591857402136,0.85803794778567,0,0
,28,перемешивание,ged,подслово,1,-2.63570499420166,7.212898336743635,0.4718197748971324,0.9074000120162964,0.6456176589624394,0.737507216514069,1,0
0.5602293610572815,28,перемешивание,Ġgalaxies,смысл-редк,7,-27.1220645904541,-17.825529841808844,0.5222872096520678,0.8785066604614258,0.6538559959560238,0.39067053535795304,1,0
,28,перемешивание,Ġ<,пункт,1,-12.80225658416748,-2.494120923843745,,,0.6724933049811379,0.7846457795207339,0,0
0.52431321144104,28,перемешивание,ĠM,служ,4,-0.12383334338665009,7.665262660779626,0.44472136204793994,0.9198641180992126,0.7777590043923367,0.35377655433108274,1,0
0.24897904694080353,28,перемешивание,.,пункт,15,-4.7747321128845215,-1.378675703022978,0.7939864932290136,0.6256802678108215,0.6476210434585966,0.8607055826249261,0,0
0.5391336679458618,28,перемешивание,.,пункт,15,-2.403919219970703,0.9921371898908404,0.7416923017706716,0.7875547409057617,0.7302268653803853,0.7953612885461587,0,0
,28,перемешивание,Ġpresent,смысл-част,1,-17.27805519104004,-8.246212996621866,0.6708767213262108,0.7905687093734741,0.6200926388203113,0.7290268445908057,0,0
0.6106907725334167,28,перемешивание,.,пункт,15,-0.03386106342077255,3.362195346440771,0.737569555494898,0.7718489170074463,0.7426362629771074,0.27328610640204737,1,0
0.9499702453613281,28,перемешивание,_,пункт,2,-0.018711715936660767,7.876490794224163,0.47611230825224427,0.914706289768219,0.8346157513410701,0.8417235148046865,0,0
0.6096649169921875,28,перемешивание,Ġof,служ,11,-5.911892890930176,-2.0065032711440267,0.5866094360899532,0.8546026349067688,0.6426702560153825,0.4504500014848435,1,0
0.5335779190063477,28,перемешивание,Ġdensity,смысл-редк,2,-14.854934692382812,-5.152934835629393,0.5321327422085322,0.8744820356369019,0.6392658132701339,0.8196946347695181,0,0
,28,перемешивание,>,пункт,1,-12.54659652709961,-2.151449489786245,0.46961921184575567,0.908879816532135,0.680507243677013,0.7411607389645957,1,0
,28,перемешивание,Ġwere,служ,1,-16.221172332763672,-10.021174556794374,0.722177320628088,0.7845259308815002,0.6403651359510553,0.7086909739585544,1,0
,28,перемешивание,^{-,пункт,2,-0.4958251714706421,10.910922777521202,,,0.7290646882783198,0.8147203998978346,0,0
,28,перемешивание,Ġproperties,смысл-редк,1,-18.906679153442383,-9.547624047815793,0.623379157970335,0.8174213171005249,0.7184682228470206,0.8196946347695181,1,1
0.4645225405693054,28,перемешивание,Ġfunction,смысл-част,2,-17.587120056152344,-9.304937252557458,0.6067905138121661,0.8375163078308105,0.741259361891698,0.6782391818895112,1,0
0.9499702453613281,28,перемешивание,_,пункт,2,-0.012491441331803799,7.88271106882902,0.4599415486790954,0.9196932315826416,0.831194535967957,0.14890570591085175,1,0
0.548715353012085,28,перемешивание,Ġin,служ,3,-6.862349510192871,-2.4629759052118754,0.4965130043594475,0.8980531096458435,0.6147933470820831,0.736402734489577,0,0
,28,перемешивание,=(,пункт,2,-18.65877342224121,-6.558878292689421,,,0.7707319602506735,0.23273078951171294,1,0
0.8345046639442444,28,перемешивание,*,пункт,2,-0.7128609418869019,7.985836806002734,0.4366221291011498,0.9248411655426025,0.765541432993478,0.8012104933057059,0,0
,28,перемешивание,Ġmeasurement,смысл-редк,1,-11.254404067993164,0.15234388099868035,,,0.6072364481843999,0.7005141268942879,0,0
0.6418946981430054,28,перемешивание,Ġal,смысл-редк,2,-10.165864944458008,-0.6686595003506017,0.646775771707582,0.8209937810897827,0.592737112462404,0.7262698484577116,0,0
0.48563095927238464,28,перемешивание,Ġsimilar,смысл-част,2,-17.884571075439453,-9.185873327549817,0.703264551243643,0.7949941158294678,0.7967686886538282,0.7888637404746327,0,0
0.6823208332061768,28,перемешивание,Ġvalues,смысл-редк,2,-16.779762268066406,-7.6502816040843165,0.5961621059701215,0.8397245407104492,0.693715087053442,0.6402342675189193,0,0
,28,перемешивание,=(,пункт,2,-20.157976150512695,-8.058081020960906,,,0.7726762112158273,0.7316111741949233,0,0
0.4722469747066498,28,перемешивание,Ġthe,служ,8,-6.750375270843506,-3.5091331108402053,0.7306405138750915,0.7977301478385925,0.879734120296589,0.5267923948030833,1,0
0.6746130585670471,28,перемешивание,-,пункт,4,-5.214460372924805,-0.08482572770654873,0.5370646962231886,0.8792827725410461,0.7166738951323007,0.27558265107844515,0,0
0.6343861818313599,28,перемешивание,Ġis,служ,5,-7.302122116088867,-2.6752960745692747,0.6490237045526717,0.8378598093986511,0.6955299655306306,0.5469094305222405,0,0
,28,перемешивание,Ġvery,служ,1,-16.65213394165039,-9.758988985121146,0.6459580917880715,0.8239348530769348,0.63754550264698,0.7888637404746327,0,0
0.6115894317626953,28,перемешивание,.,пункт,15,-0.028822647407650948,3.3672337624538926,0.7726724903256866,0.7565076947212219,0.783593302888318,0.3562183423990841,0,0
,28,перемешивание,Ġconsistent,смысл-редк,1,-28.55143928527832,-17.955621552502805,,,0.6836694278518773,0.7111712461093299,0,0
0.7366987466812134,28,перемешивание,Ġfrom,служ,3,-5.728052139282227,0.0062320183108441896,0.7383083525434281,0.7751190662384033,0.7185039433923702,0.49186105211388653,1,0
0.762344479560852,28,перемешивание,Ġet,смысл-редк,2,-9.852730751037598,-0.23774227127380776,0.8254923576941985,0.7280831933021545,0.7254624086665192,0.5412669168293092,1,0
,28,перемешивание,},пункт,1,-3.0898735523223877,6.176808233173187,0.5874219640077306,0.8728870749473572,0.7782094610772029,0.8130013002750042,1,1
,28,перемешивание,LF,подслово,1,-18.055225372314453,-5.262183062202718,,,0.7027257663512855,0.549167656322691,1,0
,28,перемешивание,Ġh,смысл-редк,2,-1.1739176511764526,8.400248834067082,,,0.7202262575717537,0.5638525146802066,1,0
0.6226044297218323,28,перемешивание,Ġvoid,смысл-редк,6,-13.334943771362305,-2.8444865542446145,0.6742634755321758,0.8040721416473389,0.6216963997153692,0.5270367652744542,0,0
,28,перемешивание,Ġlarge,смысл-част,1,-9.137279510498047,-0.8215740148645185,0.5876821973397172,0.8459905385971069,0.6544092636976977,0.7166628099339045,1,0
0.5018802285194397,28,перемешивание,Ġthe,служ,8,-5.581300735473633,-2.3400585754703322,0.5914157957512487,0.8662093877792358,0.70835163775493,0.48524696897293873,0,0
,28,перемешивание,^{-,пункт,2,-0.3722979426383972,11.034450006353447,,,0.824254274433265,0.46321009624061427,1,0
0.6367514133453369,28,перемешивание,Ġof,служ,11,-1.5782806873321533,2.3271089324539957,0.5505092454570227,0.8732312321662903,0.6001177556563507,0.42755038543616586,0,0
0.7411935329437256,28,перемешивание,Ġfrom,служ,3,-4.403135299682617,1.3311488579104536,0.6191956180741106,0.8409888744354248,0.6842718685878707,0.7460819513429738,0,0
-0.30320072174072266,28,перемешивание,Ġthe,служ,8,-3.4171690940856934,-0.1759269340823928,0.9461462848597483,0.3795911967754364,1.0089341306925819,0.2084792325644761,1,0
0.4645225405693054,28,перемешивание,Ġfunction,смысл-част,2,-23.15089988708496,-14.868717083490075,0.6957074233681049,0.7724801301956177,0.5965190824457633,0.7431749774547334,0,0
0.5981882214546204,28,перемешивание,ĠM,служ,4,-10.624980926513672,-2.835884922347396,0.4249339545026014,0.9219121932983398,0.731526257461943,0.785469807543988,0,0
0.28445520997047424,28,перемешивание,-,пункт,4,-5.9966020584106445,-0.8669674131923886,0.5031459776129904,0.8963271379470825,0.7875506126639946,0.5971975585376549,1,0
0.726974368095398,28,перемешивание,Ġfrom,служ,3,-6.382802486419678,-0.648518328826607,0.7261007416812534,0.7789984345436096,0.7017813471891401,0.5028824203502821,1,0
,28,перемешивание,(,пункт,1,-0.21876806020736694,7.524418242654831,0.5733976428455289,0.8665310144424438,0.7137856829607112,0.7517332912269183,0,0
,28,перемешивание,Ġhave,служ,1,-12.47364330291748,-6.884750284841685,0.7372243713787787,0.7714868783950806,0.7596631135049104,0.8405534260973172,1,1
0.6505843997001648,28,перемешивание,Ġis,служ,5,-12.058880805969238,-7.432054764449646,0.7104621838871363,0.8005952835083008,0.6556983517757892,0.5469094305222405,1,0
0.6595796346664429,28,перемешивание,Ġthis,служ,2,-9.251293182373047,-3.4855653863010874,0.5471779611363845,0.8713427186012268,0.6235618822984699,0.6017588928561052,0,0
,28,перемешивание,ĠPh,смысл-редк,1,-4.037445545196533,7.369302403795311,,,0.7193796119536103,0.8829415859065439,0,0
,28,перемешивание,ĠSDSS,смысл-редк,1,-7.036350250244141,4.370397698747704,,,0.6666062843340876,0.7224442515328455,0,0
0.7363010048866272,28,перемешивание,Ġ5,пункт,2,-11.641518592834473,-3.5119153768348035,0.6102455034188631,0.8501051664352417,0.8018422082272181,0.8829415859065439,0,0
0.6763576865196228,28,перемешивание,Ġfound,смысл-част,2,-10.369240760803223,-2.3802194954247433,0.6087045969449493,0.835884153842926,0.6317811568856418,0.7416043066993601,0,0
,28,перемешивание,ĠSche,смысл-редк,2,-16.477733612060547,-5.0709856630687025,,,0.705517578846002,0.7533623184205676,0,0
0.6844296455383301,28,перемешивание,Ġis,служ,5,-9.464484214782715,-4.837658173263122,0.7594999095388978,0.77561354637146,0.645290506852386,0.8870025395152084,0,0
0.5330511331558228,28,перемешивание,Ġin,служ,3,-8.79360580444336,-4.394232199462364,0.6239301931779245,0.844080924987793,0.686969399450871,0.5420162511005617,1,0
0.6284574270248413,28,перемешивание,.,пункт,15,-0.009303903207182884,3.3867525066543607,0.7690129662501847,0.7591777443885803,0.799501024150759,0.6645639443753107,0,0
0.5518547892570496,28,перемешивание,.,пункт,15,-6.123528957366943,-2.7274725475054,0.7259764639505577,0.8072597980499268,0.7478980595916112,0.6645639443753107,0,0
,28,перемешивание,Ġenvironments,смысл-редк,1,-12.912962913513184,-1.911680072629503,,,0.6030880563888881,0.8123211872166707,0,0
,29,исходный,Ġtop,смысл-част,1,-0.093058280646801,8.20017435913467,0.39586231538097777,0.9295398592948914,0.6463027972517553,0.7843236597287282,1,0
0.6703962087631226,29,исходный,-,пункт,12,-0.0015356664080172777,5.128098978810239,0.49812681507958606,0.9056291580200195,0.7792253006959267,0.3803404585143187,1,0
0.3550175130367279,29,исходный,'s,подслово,2,-1.6633802652359009,3.753779896660822,0.4173571580144616,0.9351862072944641,0.638166722382521,0.6761799302020925,0,0
,29,исходный,Ġway,смысл-част,1,-0.2558306157588959,6.94996303595259,0.537149702436332,0.8880360126495361,0.793744172426959,0.8408171255117473,1,1
0.7796798348426819,29,исходный,.,пункт,8,-0.13333354890346527,3.2627228609580783,0.45475245385136964,0.9437416195869446,0.8625944087783889,0.3036437649335953,0,0
,29,исходный,ĠAnd,служ,1,-0.6039479374885559,7.240334482245012,0.3052359964774915,0.9659668207168579,0.7915336192501631,0.8086606157322557,1,1
0.7358089089393616,29,исходный,.,пункт,8,-0.039620980620384216,3.3564354292411593,0.47554324106033863,0.9361250400543213,0.8784420884906518,0.22811063498347847,1,0
,29,исходный,all,подслово,1,-0.7472963333129883,8.910251760869597,0.5914690289955022,0.8410153388977051,0.7775714080091425,0.8539092621520072,0,0
,29,исходный,ĠDix,смысл-редк,1,-10.5524320602417,2.240610249870036,,,0.6836377316252594,0.7690558369579834,1,0
,29,исходный,Ġwasn,смысл-част,1,-0.05310525745153427,8.61280266761511,0.27624512158082015,0.9725064635276794,0.8253240577475817,0.788265459074849,1,0
0.11679045110940933,29,исходный,ĠI,служ,4,-0.028550775721669197,5.011297264505726,0.3435227934742771,0.9500683546066284,0.6253320381748205,0.7722648873810639,0,0
,29,исходный,Ġwhite,смысл-редк,1,-7.543226718902588,1.5609361370952115,0.4211751061533969,0.9154509902000427,0.6788598764714169,0.7884907508698964,0,0
,29,исходный,Ġthis,служ,1,-2.8303563594818115,2.935371436590148,0.4591646885532043,0.9076471924781799,0.6097712180447836,0.7722648873810639,0,0
,29,исходный,Ġweak,смысл-редк,1,-5.658637046813965,4.4953479336825115,,,0.7018660948393378,0.782403727790058,1,0
