n,rep,"одиночек, %","длинных с одиночкой, %",средняя длина,S(q=0.5),S(q=0.7),S(q=0.9),текст
101,2,62.37623762376238,100.0,21.38670271651722,1318.5073277419667,821.9491848212576,296.1034875386206,53
121,2,63.63636363636363,100.0,21.95689063102574,1548.5734946177631,967.3124297285628,345.7487196536353,53
161,2,56.52173913043478,96.875,20.89799038581169,2025.2550956371663,1271.0575114474502,458.08541163140023,53
201,2,45.27363184079602,92.5,19.91327977329049,2511.833912854454,1577.866829750063,569.1988143099941,53
41,3,73.17073170731707,100.0,24.589553058809283,560.7741768748324,354.49237482889,135.17998396130616,53
61,3,62.295081967213115,91.66666666666666,23.246269198860013,818.9805986726079,511.3561310932286,189.3532095064201,53
81,3,59.25925925925925,100.0,22.951595793827728,1093.027523994058,682.9305767250464,249.19336823039532,53
101,3,60.396039603960396,100.0,22.67610249033848,1353.2603233256916,851.2705592221747,315.49027014426997,53
121,3,52.892561983471076,91.66666666666666,20.53213807196721,1524.0946926257568,956.0713561681366,342.2052275911013,53
161,3,50.31055900621118,90.625,20.229399458551832,2032.3039959003697,1276.1860563588593,461.2702264973999,53
201,3,54.22885572139303,92.5,20.259466989451848,2517.050173172406,1584.6552617898628,576.8378799927541,53
41,4,85.36585365853658,100.0,25.260758641666754,550.8957791349414,343.31476377410456,123.45205111320331,53
61,4,63.934426229508205,91.66666666666666,22.488370434486452,787.472837050838,487.8118536263291,171.46708258361738,53
81,4,59.25925925925925,100.0,22.919023311380062,1064.7726492364964,669.1097037591437,244.1638553700352,53
101,4,64.35643564356435,95.0,22.328688321814173,1325.1097657701234,822.1782096955251,289.962679142536,53
121,4,58.67768595041323,87.5,20.782343190494203,1551.3668802027287,985.3355607744485,367.9591813237729,53
161,4,46.58385093167702,90.625,19.835511356036378,2009.7909490465,1262.9314576787501,453.88815492915404,53
201,4,46.766169154228855,92.5,19.76317965785677,2479.6179941523787,1546.520665017657,550.1098311037506,53
41,5,65.85365853658537,100.0,24.563092640152615,548.3931147841374,341.4940738432518,124.73547172670096,53
61,5,63.934426229508205,100.0,23.072882690828678,797.6114291712249,493.67184449181633,177.47918622428887,53
81,5,64.19753086419753,100.0,22.841372494221805,1067.0776194805485,666.8892017104913,241.89690411697757,53
101,5,60.396039603960396,90.0,22.351675310918083,1328.858256647798,827.0162700790528,294.4086170449846,53
121,5,52.892561983471076,100.0,21.21682868118972,1602.300136328051,1006.6650078181723,362.5981394317812,53
161,5,57.14285714285714,96.875,20.53135169145684,2029.1161929635562,1267.539265124566,460.94474458251443,53
201,5,52.23880597014925,92.5,19.834057556661733,2485.7543863430888,1567.591360028207,564.2517206141843,53
41,6,73.17073170731707,100.0,24.454060898169065,554.4389476327074,344.9333601002,123.74104947882822,53
61,6,72.1311475409836,91.66666666666666,24.44726521297154,841.1664095784049,526.8068757129807,191.06548958987293,53
81,6,62.96296296296296,87.5,22.644696748900987,1070.3191627881342,668.4369317619391,239.5174961293806,53
101,6,61.386138613861384,95.0,22.97812880046582,1333.104087079897,832.6992542533651,301.60800811710067,53
121,6,46.28099173553719,87.5,20.775804343038416,1540.9674380702713,968.1312275365589,345.18682966820427,53
161,6,54.037267080745345,93.75,21.014211457586672,2049.923977029363,1291.5701631501697,472.4339347146017,53
201,6,48.258706467661696,87.5,19.622017918849572,2478.710152475125,1565.8765478444166,574.9318701934649,53
41,7,80.48780487804879,100.0,23.427237135579297,538.6096441027346,331.3650976198021,116.14109786151434,53
61,7,83.60655737704919,100.0,24.20361188614206,799.8897803082544,493.62912583640696,170.6872051880111,53
81,7,62.96296296296296,93.75,22.515230055436305,1054.9186527821196,663.5838629287464,243.69665906928495,53
101,7,61.386138613861384,90.0,21.637515895742965,1273.7714595326238,788.2671484416132,277.66833898884386,53
121,7,54.54545454545454,95.83333333333334,21.1743928464187,1579.1293614475833,990.352468178457,357.4671825368656,53
161,7,52.79503105590062,93.75,20.01490951974518,2021.6500325876925,1279.1630215230575,465.1738867314572,53
201,7,43.78109452736319,90.0,19.078280730525844,2461.8716587646027,1556.8923369184245,558.1025391843814,53
41,0,65.85365853658537,100.0,25.509121924634677,583.508312165907,361.95357178767443,127.96241224472868,55
61,0,67.21311475409836,100.0,23.84167764874253,831.9576723335135,517.0854185715017,180.45063004915977,55
81,0,67.90123456790124,100.0,24.37045159447903,1104.9333289308706,688.854991467135,241.18153526255264,55
101,0,67.32673267326733,90.0,23.613074399923832,1365.6686991559184,849.4162489038521,307.8696440045436,55
121,0,49.586776859504134,79.16666666666666,21.229741514907463,1582.6005464773248,992.3536400934095,355.49182824904005,55
161,0,54.6583850931677,96.875,21.94919876074635,2129.4554163801154,1336.4807567907374,487.4843446523338,55
201,0,48.756218905472636,95.0,21.134416034984714,2604.5019506606477,1634.1828345759388,594.0583836304872,55
41,1,75.60975609756098,87.5,25.723060486339172,572.288177744645,358.3879062342128,133.43635975322033,55
61,1,80.32786885245902,100.0,26.266641977207705,863.6227304067022,535.3460225355905,186.83325753033319,55
81,1,66.66666666666666,93.75,23.90007316061983,1105.6989826555935,689.3241889622896,247.9487661610508,55
101,1,54.45544554455446,80.0,22.39469915384409,1360.5860017886175,852.591297295884,303.8460630058384,55
121,1,64.46280991735537,95.83333333333334,23.343403392145987,1625.5841010992922,1018.1685647021654,366.8170043930504,55
161,1,50.931677018633536,87.5,21.563798021979586,2102.3992830196275,1315.2173257637412,468.108454064042,55
201,1,51.243781094527364,95.0,21.45922648077063,2607.6009780293343,1638.0236127124601,584.2796522366033,55
41,2,78.04878048780488,100.0,25.71855498132789,579.6887545967207,357.4331673487976,126.11749357843715,55
61,2,63.934426229508205,100.0,23.628837576239626,833.3146223389818,518.130449958266,179.24097557897235,55
81,2,75.30864197530865,93.75,24.707727401260286,1117.5415091152427,700.4533993496813,250.06005124381244,55
101,2,65.34653465346535,95.0,22.726064406663518,1321.1554233743564,826.0366550247356,296.4022355926037,55
121,2,67.76859504132231,95.83333333333334,23.130822284614553,1603.667988494423,1008.6489738275059,362.6232886677527,55
161,2,55.90062111801242,90.625,21.692870773867114,2065.304403216999,1297.478201810929,463.9886257985187,55
201,2,49.75124378109453,90.0,20.841312501445977,2580.703950710831,1612.4793122280782,574.3416106927245,55
41,3,80.48780487804879,100.0,25.272676988106177,558.3610545113493,349.0852147946156,126.99890410368508,55
61,3,73.77049180327869,83.33333333333334,24.84133694421319,845.3742574367418,530.3253425308026,188.44896060572367,55
81,3,60.49382716049383,93.75,23.701196171385742,1113.109566572085,700.9657126677002,253.5884100780928,55
101,3,76.23762376237624,100.0,23.19106072409548,1339.842107608763,839.1783068129322,302.0468571264572,55
121,3,54.54545454545454,100.0,22.40893405670248,1626.2506041447662,1023.2775310821464,368.0507959779869,55
161,3,54.6583850931677,84.375,22.38879194804692,2151.2233396754095,1353.1730135026664,489.68527583822663,55
201,3,52.736318407960205,92.5,21.48836828522695,2620.5410132865036,1648.9551889184759,588.7743814603381,55
41,4,60.97560975609756,100.0,23.80812311557787,582.9420182126248,362.7923156222041,127.92896007863756,55
61,4,60.65573770491803,91.66666666666666,24.224574726285077,852.8693872262365,535.3461060867342,189.43905421905052,55
81,4,65.4320987654321,93.75,23.451997020916018,1081.867696437363,676.6596423672631,238.8825321306125,55
101,4,50.495049504950494,100.0,22.206821902583155,1338.251049691855,851.9532239516182,303.7899013875722,55
121,4,56.19834710743802,100.0,21.46736688115366,1602.4768692878565,1003.4136924168284,358.40949032516585,55
161,4,42.2360248447205,90.625,21.026705924620998,2094.673694925083,1322.7927276698265,475.5796828818303,55
201,4,40.79601990049751,95.0,20.617412871593935,2588.2348727578706,1636.0572938507753,584.9564165764552,55
41,5,82.92682926829268,100.0,25.944641638519567,571.6502120781436,353.4506040863879,125.8089445987382,55
61,5,75.40983606557377,91.66666666666666,25.54860611197352,863.1825562152999,536.8232879690154,188.08781963215407,55
81,5,65.4320987654321,75.0,23.282346033374598,1111.378651831366,697.3796258979371,245.65020681415714,55
101,5,73.26732673267327,95.0,23.242610411321508,1329.866268740551,828.3407821256226,291.768517601532,55
121,5,59.50413223140496,95.83333333333334,21.776825059532264,1570.301461041758,988.8583343703195,361.08168182104936,55
161,5,57.7639751552795,93.75,21.529544892924925,2061.0919199210334,1293.572486472016,458.1264419980016,55
201,5,53.73134328358209,87.5,21.17916651165883,2586.119313040473,1625.536816434308,583.9245547554724,55
41,6,65.85365853658537,100.0,24.14602638274052,550.4940122242815,343.9406301784743,124.80003443410328,55
61,6,73.77049180327869,100.0,24.34300895824342,814.7073365964067,503.72393246522057,176.865216962874,55
81,6,66.66666666666666,87.5,23.512273726792117,1102.0677029143976,697.890375780645,252.17046024037316,55
101,6,62.37623762376238,90.0,22.049439326120705,1326.859003780671,832.0306267268483,296.8134832352383,55
121,6,57.02479338842975,87.5,22.275783193435352,1604.3798231914018,1004.9819330825627,364.80594341162487,55
161,6,60.24844720496895,93.75,21.322680491250885,2074.4944805536816,1306.200884872367,475.55274429729695,55
201,6,49.25373134328358,82.5,21.30077293113754,2596.261227091135,1635.4815763895551,593.9750603342226,55
41,7,80.48780487804879,100.0,25.566823500286404,562.8821800871386,350.5692413533986,129.9571246759436,55
61,7,77.04918032786885,100.0,25.068893422862192,859.7371358139436,539.5143568877827,199.18012258237874,55
81,7,61.72839506172839,100.0,23.351830660334343,1101.400458292368,688.6285582651399,248.22824637871472,55
101,7,59.4059405940594,95.0,23.298550772820935,1345.793735180381,843.1252194304506,303.51518008647497,55
121,7,66.94214876033058,91.66666666666666,23.847416418422725,1640.8679864916658,1027.7453933500506,368.95550590045013,55
161,7,59.006211180124225,90.625,22.536820657878756,2119.6240328567956,1331.6531193566543,483.3231413363483,55
201,7,55.72139303482587,90.0,21.32094127798993,2594.3377703858064,1630.4060844356245,594.3896574081465,55
41,0,75.60975609756098,100.0,24.801420490444944,557.9593192616527,351.12516042775223,129.76212920166512,58
61,0,55.73770491803278,91.66666666666666,22.569566405620133,824.4255623042785,515.7212266309231,185.05474479522036,58
81,0,71.60493827160494,100.0,22.876162489555806,1050.6422826973271,661.1223426583654,236.05758231167505,58
101,0,58.415841584158414,90.0,21.51627833231908,1324.8800846856211,834.300055688207,307.12301847787,58
121,0,52.892561983471076,62.5,21.691664632464956,1568.592479527485,993.722570607698,361.9392315182735,58
161,0,54.037267080745345,90.625,20.831050818885764,2005.46836683814,1258.543649790205,457.6868786571414,58
201,0,53.233830845771145,90.0,20.067965288935014,2458.417468317908,1541.23536106407,552.2077045310696,58
41,1,51.21951219512195,50.0,23.07306438208827,549.9054797794231,346.14970014489063,128.47270107504272,58
61,1,67.21311475409836,91.66666666666666,22.771439847028212,815.4399575014975,516.0486761335353,189.12737907001463,58
81,1,71.60493827160494,93.75,22.994273336632766,1063.9644708389483,668.1510151404092,241.01220395129076,58
101,1,59.4059405940594,80.0,21.65716801631688,1287.42623386036,806.3605428648115,292.7420109484981,58
121,1,58.67768595041323,87.5,20.936682197874237,1528.6893720634594,961.1572707915591,346.8909034948949,58
161,1,49.06832298136646,87.5,19.924295355730813,1986.728493838977,1252.485366126486,457.723492066671,58
201,1,46.766169154228855,92.5,19.60034771078043,2462.3349044589595,1557.6959113562962,561.8816898021436,58
41,2,68.29268292682927,100.0,24.817048617954818,580.7545369142765,371.6268534000376,136.63048007229943,58
61,2,63.934426229508205,91.66666666666666,24.06185485428467,835.3660452752915,521.8733232314019,186.65885764441856,58
81,2,70.37037037037037,93.75,22.53683360948795,1064.5382452227755,671.5934495812703,246.1094089374466,58
101,2,56.43564356435643,85.0,21.252259950923065,1297.3596365621027,813.0600148517408,300.61062835768104,58
121,2,60.33057851239669,91.66666666666666,21.80824074240893,1530.1485882459215,957.8716914497655,340.76358656863124,58
161,2,57.14285714285714,90.625,21.030840447221117,2026.9994004919704,1280.0492781797195,463.30228390282434,58
201,2,52.736318407960205,95.0,20.554604308208877,2540.4970784339152,1605.3413023751714,573.1423785882379,58
41,3,78.04878048780488,87.5,23.994863901664615,532.3353726269548,331.61412942794647,118.64009465612565,58
61,3,67.21311475409836,75.0,23.49749774145703,803.7657017557061,503.13814630204115,186.0659501300931,58
81,3,62.96296296296296,87.5,21.676867075726303,1059.776001753423,666.8390982996824,240.73669803632285,58
101,3,78.21782178217822,90.0,22.884546132780475,1328.4822363855212,833.1864048516651,304.9459365459554,58
121,3,52.892561983471076,83.33333333333334,20.8389719400714,1516.1608820842243,957.2590123422408,348.85087589748775,58
161,3,55.27950310559007,84.375,20.459921931477165,2046.1435589888042,1281.5567083865753,466.03800327522265,58
201,3,50.24875621890548,92.5,20.068777546085556,2520.546748998184,1593.215745631783,578.676584459527,58
41,4,80.48780487804879,100.0,24.601178457872557,557.1537526278194,350.8477311871245,128.81645636269602,58
61,4,60.65573770491803,91.66666666666666,22.784656165601742,810.4127917490156,514.6456055032403,187.08580190539732,58
81,4,71.60493827160494,93.75,22.789627507303287,1070.8255406277067,672.0816893268302,241.51167006089383,58
101,4,47.524752475247524,90.0,20.19216480589558,1306.9161557222262,831.0535849639843,309.7930101318736,58
121,4,47.107438016528924,91.66666666666666,20.663698518932357,1495.343318424208,947.2668607765427,345.00387996997443,58
161,4,54.6583850931677,90.625,20.524861157499053,2021.7227814789608,1282.605254698085,465.66309581016793,58
201,4,50.74626865671642,95.0,20.005634644265363,2485.3708160895308,1568.785637208313,567.9688442057299,58
41,5,68.29268292682927,100.0,24.088655493634736,564.751767102886,350.47386502596487,125.76279564271024,58
61,5,65.57377049180327,83.33333333333334,23.864294457947057,818.0354799073282,511.1257147808294,184.7485164010082,58
81,5,62.96296296296296,93.75,22.828645811913226,1080.0659859085722,678.0086768021852,242.71968452595559,58
101,5,59.4059405940594,85.0,21.583482577755873,1310.7092783877863,821.2663086980258,296.3550687149631,58
121,5,61.98347107438017,83.33333333333334,21.94941191335321,1540.8448037285316,967.3917008171088,352.2210472061719,58
161,5,59.62732919254658,84.375,21.140282960998384,2013.922376047798,1256.3038197871854,455.9277524912584,58
201,5,49.75124378109453,92.5,20.06636339984375,2473.2720506025203,1556.1833199188795,562.2696214923228,58
41,6,78.04878048780488,87.5,25.166349894594163,564.7040898080315,351.30468511557956,123.49994511191893,58
61,6,77.04918032786885,100.0,23.45629885133407,795.9150125128765,507.48187684979723,184.5995121302072,58
81,6,58.0246913580247,100.0,20.998941842178308,1047.6789236089187,663.7477406084065,242.72886701389686,58
101,6,72.27722772277228,90.0,23.037162819384417,1319.9012108529848,831.3925728473317,301.1723598718342,58
121,6,57.02479338842975,91.66666666666666,21.308913656726904,1556.5953027892124,980.0260449608842,354.54647086530656,58
161,6,46.58385093167702,90.625,19.482389033876494,1982.4643549063114,1258.0994058502292,460.574491636635,58
201,6,50.74626865671642,95.0,19.269906716409906,2454.9384980671293,1558.2372100857647,564.3779650205971,58
41,7,78.04878048780488,100.0,25.10958091719044,567.8355994037152,356.74362676265224,129.9134288686758,58
61,7,78.68852459016394,91.66666666666666,24.403829731652635,818.5839420004866,520.0114458641082,187.15587745580592,58
