x,y,tok,cls,hap,text,norm
-27.710403,52.182964,Ġa,служ,повторяется,10,39.084606
48.22852,-48.220585,",",пункт,повторяется,10,40.48457
-7.419693,57.105473,Ġin,служ,повторяется,10,38.556313
-37.27612,18.386833,Ġcarried,смысл-редк,hapax,10,36.889126
-16.850742,6.7867236,Ġleft,смысл-част,hapax,10,37.078724
-5.412356,-16.977604,ied,подслово,hapax,10,36.016285
35.112053,-33.10148,.,пункт,повторяется,10,41.370136
-23.115583,-9.418673,Ġphone,смысл-част,hapax,10,36.481297
7.583057,9.515413,Ġpeople,смысл-част,hapax,10,36.05418
-21.313465,-10.058737,Ġautism,смысл-редк,hapax,10,35.679592
-28.549622,-17.832756,Ġteenager,смысл-редк,повторяется,10,35.31696
-16.555162,12.375586,Ġconfront,смысл-редк,hapax,10,37.429096
50.65514,-47.357304,",",пункт,повторяется,10,41.30502
-22.349361,25.496967,Ġoff,служ,hapax,10,37.841003
13.929457,-23.231968,'m,подслово,повторяется,10,38.89199
-5.184703,-17.335781,yl,подслово,hapax,10,36.976578
2.3106406,78.35848,Ġto,служ,повторяется,10,41.269146
12.700744,-24.445852,'s,подслово,повторяется,10,39.413387
-16.389717,-33.870274,ger,подслово,повторяется,10,37.03861
22.474834,55.214325,Ġas,служ,повторяется,11,40.118073
68.20032,-5.675516,Ġthe,служ,повторяется,11,39.103645
23.304516,55.661102,Ġas,служ,повторяется,11,38.629513
-19.486126,53.56255,ĠAn,служ,повторяется,11,37.719746
1.0606396,76.663506,Ġto,служ,повторяется,11,41.128685
33.149548,32.285786,Ġthat,служ,повторяется,11,39.40929
23.604649,18.412952,Ġwhich,служ,повторяется,11,38.356197
18.812637,-45.371162,"Ġ""",пункт,повторяется,11,38.817513
-20.464186,52.589546,Ġan,служ,повторяется,11,37.8148
2.5971117,6.877103,Ġoften,служ,hapax,11,37.010666
53.6756,-49.46053,",",пункт,повторяется,11,41.634117
-34.428215,-66.86458,Ġto,сток,сток,11,26.203844
-22.710104,-26.971128,Ġreal,смысл-част,hapax,11,35.69538
-36.70913,1.1378179,Ġstrength,смысл-редк,hapax,11,35.92203
-37.8739,-19.189653,Ġairline,смысл-редк,повторяется,11,35.121704
-22.265226,-18.125748,overs,подслово,повторяется,11,35.857372
36.48315,-8.977872,Ġthis,служ,повторяется,11,37.657673
13.162693,-45.915268,   ,пункт,повторяется,11,38.526546
-22.140932,-18.052359,Ġover,служ,повторяется,11,34.380875
25.684278,0.08858003,Ġthem,служ,hapax,11,36.820484
-23.055828,0.034841042,Ġside,смысл-част,повторяется,11,36.53849
33.677296,-33.847057,.,пункт,повторяется,11,40.49961
3.3415923,-19.348036,PO,подслово,hapax,11,40.65727
32.400112,18.773174,Ġso,служ,повторяется,11,38.177437
24.613728,31.162277,Ġthan,служ,повторяется,11,38.994286
-36.739742,0.8368232,Ġindicators,смысл-редк,hapax,11,35.3123
-5.271894,-21.418646,op,подслово,hapax,11,36.76959
-54.190002,9.853532,Ġcase,смысл-част,повторяется,11,36.00777
33.382626,32.041744,Ġthat,служ,повторяется,11,40.220325
-7.959581,60.379807,Ġin,служ,повторяется,11,40.44191
-2.4933214,8.975281,Ġalso,служ,hapax,11,38.84357
68.149185,-5.586718,Ġthe,служ,повторяется,11,39.062347
-36.824566,12.838681,Ġattracts,смысл-редк,повторяется,11,36.162148
14.695539,12.368774,Ġall,служ,hapax,11,37.272427
14.604379,31.181398,Ġcan,служ,повторяется,11,38.538673
-2.5415006,1.9695866,Ġavailable,смысл-част,повторяется,11,36.3615
-27.47206,56.11865,Ġa,служ,повторяется,11,37.39136
11.373406,27.70137,Ġmay,служ,повторяется,11,38.134453
37.36571,-7.028359,Ġthis,служ,повторяется,11,36.277836
-54.25232,9.862208,Ġcase,смысл-част,повторяется,11,37.08596
18.262135,2.9685938,Ġyour,служ,повторяется,12,37.01984
28.371792,15.164238,ĠSince,служ,hapax,12,37.329414
-33.73213,23.76768,Ġhigher,смысл-част,повторяется,12,36.093452
52.564472,-47.54124,",",пункт,повторяется,12,40.545326
37.788044,-38.244946,.,пункт,повторяется,12,37.886875
18.101627,2.8846421,Ġyour,служ,повторяется,12,36.75523
-7.901535,40.074055,Ġat,служ,повторяется,12,36.093964
-25.190691,53.541897,Ġa,служ,повторяется,12,38.839012
5.3833585,49.56242,Ġbe,служ,повторяется,12,41.545483
-17.81191,30.420853,Ġgoing,смысл-част,hapax,12,36.28423
-12.255064,6.837965,Ġconsumed,смысл-редк,hapax,12,38.441223
-29.804575,-4.682473,Ġreference,смысл-редк,повторяется,12,36.20549
-48.084743,-11.270128,Ġjump,смысл-редк,повторяется,12,34.89117
-37.98059,-18.73867,Ġelevator,смысл-редк,повторяется,12,34.42629
-46.20108,-10.966758,Ġms,смысл-редк,повторяется,12,35.512333
15.017813,-24.776052,'d,подслово,hapax,12,37.639294
39.69573,14.204552,ĠIf,служ,повторяется,12,38.981743
-48.04406,-11.224917,Ġvelocity,смысл-редк,повторяется,12,34.93076
47.221546,7.7260733,Ġit,служ,повторяется,12,38.371696
-46.16278,-10.939004,Ġdownward,смысл-редк,повторяется,12,35.75126
23.697966,10.2237835,Ġyou,служ,повторяется,12,37.08801
-37.91743,-18.72711,Ġelevator,смысл-редк,повторяется,12,33.449917
44.424435,-4.544838,Ġhowever,служ,hapax,12,39.585403
-10.0152645,-15.896252,ons,подслово,hapax,12,37.704746
13.896713,47.01612,Ġis,служ,повторяется,12,39.359673
14.547417,-13.170622,Ġ1,пункт,повторяется,12,36.554768
40.770138,14.573491,If,подслово,hapax,12,39.551014
3.4130092,81.922554,Ġto,служ,повторяется,12,41.81153
44.85401,51.269413,Ġof,служ,повторяется,12,38.779217
23.67038,10.126382,Ġyou,служ,повторяется,12,38.141964
-25.177053,-69.46526,.,сток,сток,12,27.440727
8.944717,3.3744516,Ġyes,смысл-редк,hapax,12,37.106476
-17.855858,30.41138,Ġmoving,смысл-част,повторяется,12,35.1701
-21.818007,-39.325596,t,подслово,повторяется,12,37.24069
-30.292576,-68.955894,Ġthe,сток,сток,12,26.365572
23.140087,54.36113,Ġas,служ,повторяется,12,39.53978
52.388615,-47.438923,",",пункт,повторяется,12,41.587135
-33.66068,-66.386925,Ġthe,сток,сток,12,26.184494
14.089606,30.740332,Ġcan,служ,hapax,12,39.581642
23.934395,8.297886,Ġyou,служ,повторяется,12,39.13832
-5.2505083,-9.960851,ĠHAVE,служ,hapax,13,42.980328
-10.7010765,-24.87961,era,подслово,повторяется,13,35.07685
-20.97527,-22.23418,Ġkad,смысл-редк,hapax,13,35.362286
-10.820328,-19.838428,urt,подслово,hapax,13,35.858402
14.485915,-46.22908,Âł,пункт,повторяется,13,37.377792
6.4869323,-50.670467,Ċ,пункт,повторяется,13,41.51314
-12.708742,28.574781,Ġmaking,смысл-част,повторяется,13,36.297615
14.443862,31.863762,Ġcan,служ,повторяется,13,39.549496
-12.352582,-26.438759,ness,подслово,hapax,13,36.145206
67.84965,-3.6506708,Ġthe,служ,повторяется,13,39.887592
-31.223368,52.845325,Ġa,служ,повторяется,13,38.209137
-21.13297,-0.23990704,Ġsteam,смысл-редк,hapax,13,36.806404
-2.5461078,1.9718336,Ġavailable,смысл-част,повторяется,13,36.588627
37.56645,-6.49174,ĠThis,служ,повторяется,13,37.59372
8.70548,-53.076252,Ċ,пункт,повторяется,13,40.087322
1.728496,28.300291,Ġdo,служ,повторяется,13,39.145542
40.73334,8.968265,ĠIt,служ,повторяется,13,38.90228
-32.378735,-10.780355,Ġfood,смысл-част,повторяется,13,33.762447
53.537815,-43.580444,",",пункт,повторяется,13,41.91261
50.923912,-55.00557,",",пункт,повторяется,13,40.780987
8.8242,-11.192308,Ġhere,служ,hapax,13,36.12912
-32.88266,-10.574421,Ġoil,смысл-част,повторяется,13,34.062336
-24.91101,22.513502,Ġup,служ,повторяется,13,37.40306
-11.077212,10.404372,Ġbetter,смысл-част,повторяется,13,35.635185
-2.4272602,8.975296,Ġalso,служ,повторяется,13,37.987713
34.635273,7.362393,ĠThey,служ,повторяется,13,37.51226
-11.106695,22.951532,Ġuse,смысл-част,повторяется,13,36.962517
51.593975,-49.266598,",",пункт,повторяется,13,41.93875
-29.010437,-20.051111,Ġpowdered,смысл-редк,повторяется,13,35.385487
-2.5299222,8.861374,Ġalso,служ,повторяется,13,39.00148
-23.477179,-29.5036,ĠNon,смысл-редк,hapax,13,36.447006
-32.70986,-9.925962,Ġrecipes,смысл-редк,повторяется,13,35.181442
-20.570835,52.364025,Ġan,служ,повторяется,13,37.931107
-34.0012,-5.5099506,Ġsizes,смысл-редк,повторяется,13,36.05231
50.633873,-55.71197,",,",пункт,повторяется,13,38.771797
-12.719685,28.537458,Ġmaking,смысл-част,повторяется,13,35.741837
-0.62088764,37.64711,Ġhas,служ,повторяется,13,38.05696
-33.61425,-10.829957,Ġquality,смысл-част,hapax,13,35.997173
36.384724,-29.159512,.,пункт,повторяется,13,41.649208
50.892143,-55.08178,",",пункт,повторяется,13,40.78448
7.8228602,15.99352,Ġthings,смысл-част,повторяется,14,36.154335
-18.217665,22.783052,Ġtry,смысл-част,hapax,14,39.20582
23.333351,9.448296,Ġyou,служ,повторяется,14,37.19982
2.6226087,3.7745326,Ġinformation,смысл-част,повторяется,14,34.976273
5.596052,1.468598,Ġsays,смысл-част,hapax,14,36.336937
5.29717,2.3407292,Ġknows,смысл-редк,hapax,14,39.088478
47.714184,-47.830494,",",пункт,повторяется,14,41.90315
10.920878,14.873646,Ġtime,смысл-част,hapax,14,37.015396
0.83733046,8.636986,Ġclose,смысл-част,hapax,14,36.916935
46.184235,46.059544,Ġof,служ,повторяется,14,38.988884
7.4126434,16.24305,Ġthings,смысл-част,повторяется,14,36.256184
-27.407776,23.38067,Ġbetween,служ,hapax,14,37.968025
-11.194323,31.573563,Ġbeing,служ,hapax,14,38.44992
51.406116,-46.757004,",",пункт,повторяется,14,42.410088
-24.766445,-8.051612,Ġcycle,смысл-редк,hapax,14,36.702904
-19.65289,11.733128,Ġblow,смысл-редк,hapax,14,36.86443
53.096413,-48.794655,",",пункт,повторяется,14,42.636154
-10.609017,49.12695,Ġfrom,служ,hapax,14,40.47208
8.550868,18.72451,Ġwhat,служ,повторяется,14,38.015526
51.024937,-54.754627,",",пункт,повторяется,14,41.491596
-20.575186,14.849613,Ġbuild,смысл-редк,hapax,14,36.12681
-5.7165403,-16.550577,ful,подслово,hapax,14,37.175304
-7.525265,3.6608138,Ġexpects,смысл-редк,hapax,14,37.385548
22.12463,-16.609608,Ġnot,служ,повторяется,14,39.389915
24.945442,2.983647,Ġshe,служ,повторяется,14,36.061226
-10.390198,24.438509,Ġdo,служ,повторяется,14,36.982006
-27.113853,-10.430341,Ġanger,смысл-редк,hapax,14,34.973644
9.000714,3.383378,Yes,подслово,hapax,14,38.197445
18.445051,34.35042,Ġdon,смысл-част,повторяется,14,40.32311
-29.42185,18.05141,Ġdeal,смысл-част,hapax,14,37.555836
16.99828,-11.132144,ĠOne,служ,hapax,14,39.348957
-0.39160952,0.38302884,Ġday,смысл-част,hapax,14,36.76739
44.603333,48.326904,Ġof,служ,повторяется,14,39.617405
63.739017,20.075851,Ġand,служ,повторяется,14,42.303112
18.485506,34.343075,Ġdon,смысл-част,повторяется,14,39.42993
7.697254,-49.830948,Ċ,пункт,повторяется,14,40.508236
18.252855,1.9765189,Ġyour,служ,повторяется,14,38.031567
-27.68367,-2.0375464,Ġmind,смысл-част,повторяется,14,35.715637
64.06475,19.872126,Ġand,служ,повторяется,14,41.248695
-16.738058,7.5646834,Ġwrong,смысл-част,повторяется,14,37.316887
10.334926,6.2510524,Ġanyone,смысл-част,повторяется,15,35.204548
-28.515373,0.68243885,Ġnational,смысл-редк,hapax,15,35.99769
-20.26398,-31.395266,ados,подслово,повторяется,15,35.50854
-8.662678,40.6525,Ġat,служ,повторяется,15,37.355965
18.215864,-1.3348272,Ġmy,служ,hapax,15,36.022102
-32.181705,-8.131895,Ġpictures,смысл-редк,повторяется,15,35.088345
-24.509985,6.4821177,Ġsaying,смысл-част,hapax,15,37.156696
-60.900337,-1.8462154,Ġformer,смысл-част,повторяется,15,36.630394
-4.809133,-4.047015,Ġyears,смысл-част,hapax,15,37.328213
-3.4582717,-11.736823,grown,подслово,hapax,15,37.195778
-18.90698,-33.67011,ke,подслово,повторяется,15,36.95124
-34.10748,-33.54804,ĠUnited,смысл-част,повторяется,15,36.005535
6.3736506,30.811964,Ġwould,служ,повторяется,15,38.108635
4.22537,8.453282,Ġmany,служ,повторяется,15,37.421833
-28.373413,54.055573,Ġa,служ,повторяется,15,38.67235
-27.593462,-32.85788,ĠBruce,смысл-редк,повторяется,15,35.093094
-27.136406,1.0070909,Ġproduce,смысл-редк,повторяется,15,35.014954
-32.99921,-31.389666,ĠHull,смысл-редк,hapax,15,35.978523
-8.471153,-17.83723,ies,подслово,hapax,15,36.774975
-32.157143,-8.1162815,Ġpictures,смысл-редк,повторяется,15,36.30458
47.364803,-45.755623,",",пункт,повторяется,15,40.87603
-28.022562,39.194645,Ġwith,служ,повторяется,15,38.04733
-9.92908,23.936481,Ġdo,служ,повторяется,15,38.006138
-10.638902,20.370388,Ġfind,смысл-част,hapax,15,38.034348
-35.60958,-33.381523,Ġplayers,смысл-редк,повторяется,15,33.966953
1.8770087,37.407013,Ġhave,служ,повторяется,15,38.558334
-27.667437,0.93967617,Ġimprove,смысл-редк,hapax,15,35.540134
36.60763,-42.97946,!',пункт,hapax,15,38.81288
-6.0054207,56.43544,Ġin,служ,повторяется,15,38.860653
-18.226006,3.9836051,Ġdown,служ,hapax,15,36.32688
15.448035,22.035746,Ġwhere,служ,hapax,15,37.035164
43.530704,20.47359,Ġbut,служ,повторяется,15,39.162403
-28.54254,0.19193308,Ġnumber,смысл-част,hapax,15,36.397934
-16.134691,19.792868,Ġsee,смысл-част,повторяется,15,37.153214
36.178837,31.603329,Ġthat,служ,повторяется,15,40.855145
-29.547337,27.956747,Ġalong,служ,hapax,15,37.518967
-32.756832,-21.402187,Ġacadem,смысл-редк,hapax,15,35.64939
-9.457657,-16.365488,zi,подслово,hapax,15,37.89122
2.7040536,-12.742267,Ġ25,пункт,hapax,15,37.30915
-12.516813,17.455875,Ġthink,смысл-част,hapax,15,37.22413
1.8282272,37.17619,Ġhave,служ,повторяется,16,38.497597
