набор,текст,условие,полн: каркас ребро,полн: каркас CV,полн: ячейки ребро,q*
механические,20,хапаксы одного домена,0.7172185456525494,0.11421242539040954,0.40489134170270163,0.4466666666666666
механические,20,20 чужих хапаксов,0.7311777151339447,0.09606692484068406,0.3955102719138088,0.43333333333333335
механические,20,маркер каждые 3,0.7547780116987743,0.09224965243956151,0.4095246457875678,0.5183333333333333
механические,20,без пунктуации,0.742106251186324,0.09067332303104614,0.4654301364849521,0.4583333333333333
механические,20,без служебных,0.7150679587878304,0.10417667731056753,0.3938917027804964,0.395
механические,21,исходный,0.7514961600574117,0.09957835214283199,0.41535415217623367,0.3516666666666666
механические,21,перемешивание,0.7377750504217196,0.09526507946313888,0.4538004712420811,0.33499999999999996
механические,21,эхо x2,0.7600658490950067,0.08820538393537379,0.32794176718947665,0.47833333333333333
механические,21,эхо x4,0.7833877614901882,0.0847892357159052,0.2238480724763184,0.625
механические,21,эхо на четверти,0.7612912978595591,0.09025598279572183,0.3626850900791159,0.4116666666666666
механические,21,словарь к 25,0.7542957175762579,0.10891346936798178,0.45941734083654456,0.5733333333333333
механические,21,словарь к 60,0.7508628291305147,0.10664697055442669,0.4529948441319238,0.4766666666666666
механические,21,все слова разные,0.7323838488601903,0.10391561020133057,0.4308367969297608,0.25166666666666665
механические,21,чужие хапаксы,0.7361790289994884,0.1077627544790035,0.4247107344051772,0.3283333333333333
механические,21,хапаксы одного домена,0.7290280539789077,0.10341011661700873,0.42206263318329484,0.29833333333333334
механические,21,20 чужих хапаксов,0.743368661125786,0.10103229916686635,0.41073629890531754,0.33499999999999996
механические,21,маркер каждые 3,0.781176375826106,0.08247833751282406,0.3946039661111536,0.4583333333333333
механические,21,без пунктуации,0.7647861001540331,0.09185241181610854,0.46179113242358055,0.355
механические,21,без служебных,0.7332307385652271,0.10696551142983297,0.38821855771344566,0.27166666666666667
механические,22,исходный,0.760761364407605,0.09774769130089885,0.4133880108403192,0.49333333333333335
механические,22,перемешивание,0.7520755049631113,0.11897895954684246,0.478165686920514,0.5
механические,22,эхо x2,0.7707298547971329,0.09521839478540954,0.40423548197857945,0.5583333333333335
механические,22,эхо x4,0.7805302408921277,0.0973139736356109,0.29652133202991565,0.6333333333333334
механические,22,эхо на четверти,0.7585054337893312,0.09194193422887925,0.4181451685987168,0.515
механические,22,словарь к 25,0.7612228368626953,0.09279526793849673,0.4428927995338639,0.7216666666666667
механические,22,словарь к 60,0.7534740467142451,0.09663399541035056,0.4304942104974618,0.61
механические,22,все слова разные,0.7392426223606013,0.08517511054923403,0.42357377226292753,0.305
механические,22,чужие хапаксы,0.7346715416445552,0.10168435999875775,0.4326937074703105,0.4816666666666667
механические,22,хапаксы одного домена,0.7281565935813231,0.09762263478442257,0.43275478990543953,0.48500000000000004
механические,22,20 чужих хапаксов,0.7581602427486739,0.09596509295604842,0.42468924946055386,0.5033333333333333
механические,22,маркер каждые 3,0.7727877842115349,0.09189324233963125,0.4113330750026379,0.5866666666666667
механические,22,без пунктуации,0.7694314440604186,0.08494584756000823,0.45518779786267816,0.49333333333333335
механические,22,без служебных,0.752466838957396,0.09773956485900352,0.42775470744387656,0.47000000000000003
механические,23,исходный,0.7551133464790643,0.10496586417244508,0.4079974604065451,0.39166666666666666
механические,23,перемешивание,0.7471058558791394,0.09968177531753313,0.46432730139316036,0.3666666666666667
механические,23,эхо x2,0.7799825483537693,0.09281948462771421,0.3752598719052742,0.47666666666666674
механические,23,эхо x4,0.7963451576454613,0.08992218997156064,0.27743602475960377,0.6149999999999999
механические,23,эхо на четверти,0.7723241921592495,0.09660188774147917,0.3985308900820908,0.4266666666666667
механические,23,словарь к 25,0.771878613922382,0.11389692386080279,0.46436444532271953,0.6783333333333333
механические,23,словарь к 60,0.7712713916485674,0.10319053840278365,0.4769408596053472,0.585
механические,23,все слова разные,0.747749321995519,0.1035658411757465,0.44800498726589194,0.215
механические,23,чужие хапаксы,0.7419965706924107,0.1179051104515099,0.43562675782637506,0.35833333333333334
механические,23,хапаксы одного домена,0.7465533380766359,0.11911040247930409,0.4464735532915829,0.35833333333333334
механические,23,20 чужих хапаксов,0.752426369170328,0.11656741800799363,0.41359236426780316,0.3633333333333333
механические,23,маркер каждые 3,0.7803464024222233,0.09025235554053328,0.3951783737947852,0.4816666666666667
механические,23,без пунктуации,0.7648857988867044,0.0907063760553976,0.47193494044656964,0.3633333333333333
механические,23,без служебных,0.7456654470287242,0.11922479670052544,0.41529257108336903,0.3333333333333333
механические,24,исходный,0.7450402857034164,0.1003779884524895,0.41435563017523896,0.37833333333333335
механические,24,перемешивание,0.744422405010833,0.09649902684164874,0.45205446900859103,0.355
механические,24,эхо x2,0.7599499061881829,0.09017858325085841,0.36888852934640215,0.4583333333333333
механические,24,эхо x4,0.7913023946821728,0.0854590858790134,0.2848947778248588,0.59
механические,24,эхо на четверти,0.7575125938464683,0.08952982308096834,0.3945520240690645,0.39666666666666667
механические,24,словарь к 25,0.7538429814181585,0.09143396382440401,0.467546606269639,0.59
механические,24,словарь к 60,0.7486115484299157,0.08462392580217278,0.44024824729027506,0.4833333333333334
механические,24,все слова разные,0.7223191830987754,0.11937629564923669,0.4111413659899494,0.2866666666666666
механические,24,чужие хапаксы,0.723209753054833,0.12029484312836754,0.40514041229189585,0.36166666666666664
механические,24,хапаксы одного домена,0.7286038684604441,0.10502120085625925,0.4349502243176471,0.3566666666666667
механические,24,20 чужих хапаксов,0.7407402851007164,0.09895713983488737,0.43293836651995554,0.3983333333333334
механические,24,маркер каждые 3,0.7640695382795423,0.09368092125813039,0.3996294424758666,0.4483333333333333
механические,24,без пунктуации,0.7630987715424693,0.0830732234935195,0.4563102001543709,0.39333333333333337
механические,24,без служебных,0.7329234731215205,0.09054227870325178,0.42352203310427167,0.32666666666666666
механические,25,исходный,0.7388409251964886,0.09199720391833516,0.36866271984664606,0.5216666666666667
механические,25,перемешивание,0.7647128623568844,0.08453127114480811,0.4464174283749485,0.5
механические,25,эхо x2,0.7896656739635676,0.08008276279696588,0.34112878307932903,0.6166666666666667
механические,25,эхо x4,0.7923620765739949,0.08324586027554899,0.25603717661723996,0.7616666666666667
